id,start_t,end_t,ip,lat,lon,request_type,request_params,response
8_window,5600.0,5658.71952922579,135.116.9.169,44.47268473941395,26.141726912716802,2,data_56.00,200
6_window,5600.0,5659.061280949075,117.119.80.169,44.48569968621454,26.050920006568532,2,data_56.00,200
4_window,5600.0,5659.8626806847815,186.168.13.212,44.47083563602853,26.143639802086803,2,data_56.00,200
IoTHUB,4147.98862521053,5932.0592271590995,127.128.23.45,44.42810022576185,26.10414240626916,1,statusupdatelog,200
0_kettle,6000.0,6031.7149581872245,86.43.15.121,44.44896579846912,26.091629901740735,1,metric_update60.00,200
2_tv,6000.0,6032.176293434794,186.207.179.208,44.49317247586272,26.10183567766677,2,data_60.00,200
3_kettle,6000.0,6032.403343957218,93.101.164.65,44.45237275982194,26.089429853058082,1,metric_update60.00,200
6_kettle,6000.0,6033.596598418414,149.167.109.121,44.48569968621454,26.050920006568532,2,data_60.00,200
2_kettle,6000.0,6034.722981838185,220.152.210.193,44.49317247586272,26.10183567766677,1,metric_update60.00,200
4_kettle,6000.0,6035.574748829422,97.35.253.247,44.47083563602853,26.143639802086803,2,data_60.00,200
5_tv,6000.0,6036.127775982706,142.148.66.57,44.45757627080346,26.130491102028152,2,data_60.00,200
5_kettle,6000.0,6037.056116850028,68.138.170.158,44.45757627080346,26.130491102028152,1,metric_update60.00,200
4_window,6000.0,6037.160578578475,186.168.13.212,44.47083563602853,26.143639802086803,1,metric_update60.00,200
7_kettle,6000.0,6037.386460433659,160.160.77.196,44.427259486132385,26.09184430799848,2,data_60.00,200
1_tv,6000.0,6038.999912393963,23.190.49.17,44.431613566690544,26.07715359504533,2,data_60.00,200
1_tv,6000.0,6039.485315888156,23.190.49.17,44.431613566690544,26.07715359504533,1,metric_update60.00,200
5_tv,6000.0,6041.873575403738,142.148.66.57,44.45757627080346,26.130491102028152,1,metric_update60.00,200
8_kettle,6000.0,6042.576747460076,164.22.18.147,44.47268473941395,26.141726912716802,1,metric_update60.00,200
1_kettle,6000.0,6045.085511487586,206.159.245.127,44.431613566690544,26.07715359504533,1,metric_update60.00,200
9_kettle,6000.0,6045.683481465959,155.229.120.199,44.485594410131725,26.165749155850502,1,metric_update60.00,200
9_kettle,6000.0,6047.510168678737,155.229.120.199,44.485594410131725,26.165749155850502,2,data_60.00,200
1_kettle,6000.0,6047.52532783377,206.159.245.127,44.431613566690544,26.07715359504533,2,data_60.00,200
7_kettle,6000.0,6047.835574606003,160.160.77.196,44.427259486132385,26.09184430799848,1,metric_update60.00,200
4_kettle,6000.0,6047.851053193501,97.35.253.247,44.47083563602853,26.143639802086803,1,metric_update60.00,200
8_kettle,6000.0,6048.581445309963,164.22.18.147,44.47268473941395,26.141726912716802,2,data_60.00,200
7_tv,6000.0,6050.150706688799,102.63.28.151,44.427259486132385,26.09184430799848,2,data_60.00,200
5_kettle,6000.0,6050.256376608123,68.138.170.158,44.45757627080346,26.130491102028152,2,data_60.00,200
9_tv,6000.0,6051.485754023683,28.142.174.233,44.485594410131725,26.165749155850502,2,data_60.00,200
0_kettle,6000.0,6052.439266811372,86.43.15.121,44.44896579846912,26.091629901740735,2,data_60.00,200
6_tv,6000.0,6052.555934772432,80.142.186.215,44.48569968621454,26.050920006568532,1,metric_update60.00,200
2_kettle,6000.0,6055.581596761449,220.152.210.193,44.49317247586272,26.10183567766677,2,data_60.00,200
6_kettle,6000.0,6056.708619423883,149.167.109.121,44.48569968621454,26.050920006568532,1,metric_update60.00,200
3_window,6000.0,6058.041187732093,25.219.58.208,44.45237275982194,26.089429853058082,1,metric_update60.00,200
3_kettle,6000.0,6058.823367098234,93.101.164.65,44.45237275982194,26.089429853058082,2,data_60.00,200
6_tv,6000.0,6065.794420051403,80.142.186.215,44.48569968621454,26.050920006568532,2,data_60.00,200
2_window,6000.0,6071.117611206196,96.231.161.19,44.49317247586272,26.10183567766677,1,metric_update60.00,200
8_tv,6000.0,6073.530761271934,16.67.90.16,44.47268473941395,26.141726912716802,2,data_60.00,200
2_tv,6000.0,6074.217720858873,186.207.179.208,44.49317247586272,26.10183567766677,1,metric_update60.00,200
1_window,6000.0,6075.463523865782,216.245.100.19,44.431613566690544,26.07715359504533,1,metric_update60.00,200
9_window,6000.0,6078.0857464080655,116.39.60.163,44.485594410131725,26.165749155850502,1,metric_update60.00,200
4_tv,6000.0,6078.472273095826,94.196.46.8,44.47083563602853,26.143639802086803,2,data_60.00,200
0_tv,6000.0,6092.129926660427,206.74.43.189,44.44896579846912,26.091629901740735,2,data_60.00,200
7_tv,6000.0,6092.28623739287,102.63.28.151,44.427259486132385,26.09184430799848,1,metric_update60.00,200
7_window,6000.0,6093.4358444593645,130.112.80.168,44.427259486132385,26.09184430799848,1,metric_update60.00,200
9_tv,6000.0,6093.482042060621,28.142.174.233,44.485594410131725,26.165749155850502,1,metric_update60.00,200
4_tv,6000.0,6093.538685853011,94.196.46.8,44.47083563602853,26.143639802086803,1,metric_update60.00,200
0_tv,6000.0,6093.682945212698,206.74.43.189,44.44896579846912,26.091629901740735,1,metric_update60.00,200
3_tv,6000.0,6094.125557322517,147.205.89.191,44.45237275982194,26.089429853058082,2,data_60.00,200
5_window,6000.0,6095.689981989882,198.167.238.57,44.45757627080346,26.130491102028152,1,metric_update60.00,200
3_tv,6000.0,6096.885924042932,147.205.89.191,44.45237275982194,26.089429853058082,1,metric_update60.00,200
6_window,6000.0,6097.454864137325,117.119.80.169,44.48569968621454,26.050920006568532,1,metric_update60.00,200
8_window,6000.0,6105.300473374904,135.116.9.169,44.47268473941395,26.141726912716802,1,metric_update60.00,200
0_window,6000.0,6107.069058825896,87.26.168.118,44.44896579846912,26.091629901740735,1,metric_update60.00,200
8_tv,6000.0,6107.942849181075,16.67.90.16,44.47268473941395,26.141726912716802,1,metric_update60.00,200
IoTHUB,5932.0592271590995,7474.254428533373,127.128.23.45,44.42810022576185,26.10414240626916,1,statusupdatelog,200
8_brush,8000.0,8030.106370672634,255.1.207.153,44.47268473941395,26.141726912716802,2,data_80.00,200
7_flower,8000.0,8030.29009098825,28.17.247.53,44.427259486132385,26.09184430799848,2,data_80.00,200
3_flower,8000.0,8032.257315802213,71.41.71.57,44.45237275982194,26.089429853058082,1,metric_update80.00,200
6_brush,8000.0,8032.768954031382,167.202.212.21,44.48569968621454,26.050920006568532,1,metric_update80.00,200
1_brush,8000.0,8033.211079331282,24.194.103.151,44.431613566690544,26.07715359504533,2,data_80.00,200
0_brush,8000.0,8033.462860112573,178.185.67.122,44.44896579846912,26.091629901740735,1,metric_update80.00,200
0_brush,8000.0,8034.028733431801,178.185.67.122,44.44896579846912,26.091629901740735,2,data_80.00,200
3_brush,8000.0,8036.107919369823,180.94.209.240,44.45237275982194,26.089429853058082,1,metric_update80.00,200
9_brush,8000.0,8037.85865787303,111.76.198.154,44.485594410131725,26.165749155850502,1,metric_update80.00,200
4_brush,8000.0,8037.919517048912,165.229.165.171,44.47083563602853,26.143639802086803,1,metric_update80.00,200
2_brush,8000.0,8038.170446369444,137.70.62.133,44.49317247586272,26.10183567766677,2,data_80.00,200
7_brush,8000.0,8038.300406719168,255.94.159.240,44.427259486132385,26.09184430799848,1,metric_update80.00,200
7_brush,8000.0,8042.707273176912,255.94.159.240,44.427259486132385,26.09184430799848,2,data_80.00,200
4_flower,8000.0,8042.83060756942,41.212.190.239,44.47083563602853,26.143639802086803,2,data_80.00,200
5_brush,8000.0,8044.655955564482,175.66.225.47,44.45757627080346,26.130491102028152,2,data_80.00,200
8_flower,8000.0,8046.367708676165,184.129.57.185,44.47268473941395,26.141726912716802,1,metric_update80.00,200
7_flower,8000.0,8046.550412633792,28.17.247.53,44.427259486132385,26.09184430799848,1,metric_update80.00,200
1_brush,8000.0,8046.596709226545,24.194.103.151,44.431613566690544,26.07715359504533,1,metric_update80.00,200
9_flower,8000.0,8047.475286994694,233.161.250.111,44.485594410131725,26.165749155850502,2,data_80.00,200
2_brush,8000.0,8048.144894810906,137.70.62.133,44.49317247586272,26.10183567766677,1,metric_update80.00,200
4_brush,8000.0,8049.0271387665525,165.229.165.171,44.47083563602853,26.143639802086803,2,data_80.00,200
9_brush,8000.0,8049.113401319041,111.76.198.154,44.485594410131725,26.165749155850502,2,data_80.00,200
3_brush,8000.0,8051.528365614164,180.94.209.240,44.45237275982194,26.089429853058082,2,data_80.00,200
2_flower,8000.0,8052.236927250438,141.82.136.241,44.49317247586272,26.10183567766677,2,data_80.00,200
8_brush,8000.0,8053.133576690589,255.1.207.153,44.47268473941395,26.141726912716802,1,metric_update80.00,200
8_flower,8000.0,8055.037850596581,184.129.57.185,44.47268473941395,26.141726912716802,2,data_80.00,200
6_brush,8000.0,8055.383111398845,167.202.212.21,44.48569968621454,26.050920006568532,2,data_80.00,200
0_flower,8000.0,8056.493191799004,39.205.129.48,44.44896579846912,26.091629901740735,1,metric_update80.00,200
2_flower,8000.0,8057.117857146797,141.82.136.241,44.49317247586272,26.10183567766677,1,metric_update80.00,200
5_brush,8000.0,8057.16009473238,175.66.225.47,44.45757627080346,26.130491102028152,1,metric_update80.00,200
0_flower,8000.0,8064.113456566714,39.205.129.48,44.44896579846912,26.091629901740735,2,data_80.00,200
5_flower,8000.0,8064.549184239658,80.193.135.252,44.45757627080346,26.130491102028152,2,data_80.00,200
4_window,8000.0,8071.0033256990655,186.168.13.212,44.47083563602853,26.143639802086803,1,metric_update80.00,200
5_flower,8000.0,8071.5050663001175,80.193.135.252,44.45757627080346,26.130491102028152,1,metric_update80.00,200
1_flower,8000.0,8072.410215520016,154.141.202.3,44.431613566690544,26.07715359504533,1,metric_update80.00,200
4_flower,8000.0,8075.344550049718,41.212.190.239,44.47083563602853,26.143639802086803,1,metric_update80.00,200
1_tv,8000.0,8079.292555714448,23.190.49.17,44.431613566690544,26.07715359504533,2,data_80.00,200
9_tv,8000.0,8079.7707296234985,28.142.174.233,44.485594410131725,26.165749155850502,2,data_80.00,200
2_tv,8000.0,8084.8985948718755,186.207.179.208,44.49317247586272,26.10183567766677,2,data_80.00,200
3_flower,8000.0,8087.0947484779235,71.41.71.57,44.45237275982194,26.089429853058082,2,data_80.00,200
6_flower,8000.0,8089.283937572601,67.207.47.222,44.48569968621454,26.050920006568532,1,metric_update80.00,200
9_flower,8000.0,8089.73839869366,233.161.250.111,44.485594410131725,26.165749155850502,1,metric_update80.00,200
7_tv,8000.0,8090.402963524468,102.63.28.151,44.427259486132385,26.09184430799848,1,metric_update80.00,200
6_flower,8000.0,8090.996472527595,67.207.47.222,44.48569968621454,26.050920006568532,2,data_80.00,200
5_tv,8000.0,8091.450452873942,142.148.66.57,44.45757627080346,26.130491102028152,2,data_80.00,200
8_tv,8000.0,8091.493929652556,16.67.90.16,44.47268473941395,26.141726912716802,2,data_80.00,200
1_flower,8000.0,8091.573933625587,154.141.202.3,44.431613566690544,26.07715359504533,2,data_80.00,200
1_window,8000.0,8094.497363086838,216.245.100.19,44.431613566690544,26.07715359504533,1,metric_update80.00,200
1_tv,8000.0,8094.824447762698,23.190.49.17,44.431613566690544,26.07715359504533,1,metric_update80.00,200
6_tv,8000.0,8101.210335471694,80.142.186.215,44.48569968621454,26.050920006568532,2,data_80.00,200
7_tv,8000.0,8101.798438592906,102.63.28.151,44.427259486132385,26.09184430799848,2,data_80.00,200
6_tv,8000.0,8102.48858352039,80.142.186.215,44.48569968621454,26.050920006568532,1,metric_update80.00,200
5_tv,8000.0,8104.264139146976,142.148.66.57,44.45757627080346,26.130491102028152,1,metric_update80.00,200
2_window,8000.0,8104.587380950806,96.231.161.19,44.49317247586272,26.10183567766677,1,metric_update80.00,200
3_window,8000.0,8105.882890214473,25.219.58.208,44.45237275982194,26.089429853058082,1,metric_update80.00,200
2_tv,8000.0,8107.200630858702,186.207.179.208,44.49317247586272,26.10183567766677,1,metric_update80.00,200
4_tv,8000.0,8109.083227046386,94.196.46.8,44.47083563602853,26.143639802086803,1,metric_update80.00,200
3_tv,8000.0,8109.705590896077,147.205.89.191,44.45237275982194,26.089429853058082,2,data_80.00,200
4_tv,8000.0,8110.1614038318885,94.196.46.8,44.47083563602853,26.143639802086803,2,data_80.00,200
9_window,8000.0,8110.739092420861,116.39.60.163,44.485594410131725,26.165749155850502,1,metric_update80.00,200
0_tv,8000.0,8110.95977144784,206.74.43.189,44.44896579846912,26.091629901740735,2,data_80.00,200
0_window,8000.0,8125.534380803741,87.26.168.118,44.44896579846912,26.091629901740735,1,metric_update80.00,200
7_window,8000.0,8127.168329186248,130.112.80.168,44.427259486132385,26.09184430799848,1,metric_update80.00,200
9_tv,8000.0,8127.262863840251,28.142.174.233,44.485594410131725,26.165749155850502,1,metric_update80.00,200
3_tv,8000.0,8128.894124713818,147.205.89.191,44.45237275982194,26.089429853058082,1,metric_update80.00,200
0_tv,8000.0,8129.842148217626,206.74.43.189,44.44896579846912,26.091629901740735,1,metric_update80.00,200
8_window,8000.0,8131.325227709071,135.116.9.169,44.47268473941395,26.141726912716802,1,metric_update80.00,200
5_window,8000.0,8133.093034612969,198.167.238.57,44.45757627080346,26.130491102028152,1,metric_update80.00,200
8_tv,8000.0,8138.282477170222,16.67.90.16,44.47268473941395,26.141726912716802,1,metric_update80.00,200
6_window,8000.0,8144.263328499053,117.119.80.169,44.48569968621454,26.050920006568532,1,metric_update80.00,200
4_window,8400.0,8433.460252555542,186.168.13.212,44.47083563602853,26.143639802086803,2,data_84.00,200
9_window,8400.0,8438.373749781656,116.39.60.163,44.485594410131725,26.165749155850502,2,data_84.00,200
1_window,8400.0,8439.847858535932,216.245.100.19,44.431613566690544,26.07715359504533,2,data_84.00,200
0_window,8400.0,8441.990351530801,87.26.168.118,44.44896579846912,26.091629901740735,2,data_84.00,200
8_window,8400.0,8446.086471974362,135.116.9.169,44.47268473941395,26.141726912716802,2,data_84.00,200
7_window,8400.0,8449.24445215823,130.112.80.168,44.427259486132385,26.09184430799848,2,data_84.00,200
2_window,8400.0,8455.930588260908,96.231.161.19,44.49317247586272,26.10183567766677,2,data_84.00,200
6_window,8400.0,8458.177114209742,117.119.80.169,44.48569968621454,26.050920006568532,2,data_84.00,200
3_window,8400.0,8459.00667312145,25.219.58.208,44.45237275982194,26.089429853058082,2,data_84.00,200
5_window,8400.0,8459.434490615948,198.167.238.57,44.45757627080346,26.130491102028152,2,data_84.00,200
IoTHUB,7474.254428533373,9413.184432460477,127.128.23.45,44.42810022576185,26.10414240626916,1,statusupdatelog,200
2_window,10000.0,10030.05073834656,96.231.161.19,44.49317247586272,26.10183567766677,1,metric_update100.00,200
0_tv,10000.0,10032.09921433379,206.74.43.189,44.44896579846912,26.091629901740735,2,data_100.00,200
2_tv,10000.0,10033.252076416442,186.207.179.208,44.49317247586272,26.10183567766677,2,data_100.00,200
4_window,10000.0,10035.357034485174,186.168.13.212,44.47083563602853,26.143639802086803,1,metric_update100.00,200
6_tv,10000.0,10037.641675184157,80.142.186.215,44.48569968621454,26.050920006568532,1,metric_update100.00,200
9_tv,10000.0,10037.963990875689,28.142.174.233,44.485594410131725,26.165749155850502,2,data_100.00,200
8_tv,10000.0,10039.41031942585,16.67.90.16,44.47268473941395,26.141726912716802,2,data_100.00,200
9_tv,10000.0,10039.41746935175,28.142.174.233,44.485594410131725,26.165749155850502,1,metric_update100.00,200
7_window,10000.0,10039.906001081277,130.112.80.168,44.427259486132385,26.09184430799848,1,metric_update100.00,200
9_window,10000.0,10040.926644153438,116.39.60.163,44.485594410131725,26.165749155850502,1,metric_update100.00,200
6_tv,10000.0,10041.555863000342,80.142.186.215,44.48569968621454,26.050920006568532,2,data_100.00,200
7_tv,10000.0,10043.03691275694,102.63.28.151,44.427259486132385,26.09184430799848,1,metric_update100.00,200
1_tv,10000.0,10045.342691790085,23.190.49.17,44.431613566690544,26.07715359504533,1,metric_update100.00,200
2_tv,10000.0,10046.153559912784,186.207.179.208,44.49317247586272,26.10183567766677,1,metric_update100.00,200
7_tv,10000.0,10047.297641304898,102.63.28.151,44.427259486132385,26.09184430799848,2,data_100.00,200
1_window,10000.0,10048.186265599184,216.245.100.19,44.431613566690544,26.07715359504533,1,metric_update100.00,200
0_window,10000.0,10049.927130547338,87.26.168.118,44.44896579846912,26.091629901740735,1,metric_update100.00,200
4_tv,10000.0,10050.11885513299,94.196.46.8,44.47083563602853,26.143639802086803,2,data_100.00,200
5_tv,10000.0,10051.263558515026,142.148.66.57,44.45757627080346,26.130491102028152,1,metric_update100.00,200
4_tv,10000.0,10051.582899974346,94.196.46.8,44.47083563602853,26.143639802086803,1,metric_update100.00,200
5_tv,10000.0,10051.85635181958,142.148.66.57,44.45757627080346,26.130491102028152,2,data_100.00,200
3_tv,10000.0,10052.258502335184,147.205.89.191,44.45237275982194,26.089429853058082,2,data_100.00,200
3_tv,10000.0,10055.44045838519,147.205.89.191,44.45237275982194,26.089429853058082,1,metric_update100.00,200
3_window,10000.0,10057.767254964972,25.219.58.208,44.45237275982194,26.089429853058082,1,metric_update100.00,200
1_tv,10000.0,10058.876029472847,23.190.49.17,44.431613566690544,26.07715359504533,2,data_100.00,200
8_window,10000.0,10074.366702531512,135.116.9.169,44.47268473941395,26.141726912716802,1,metric_update100.00,200
5_window,10000.0,10076.920215050417,198.167.238.57,44.45757627080346,26.130491102028152,1,metric_update100.00,200
